,index,POI_ID,distribution_4,distribution_5,distribution_10,seg4,seg5,seg10,Latitude,Longitude,poi
118,118,POI_10249748195390493840,[0.205 0.    0.444 0.351],[0.205 0.    0.444 0.    0.351],[0.001 0.204 0.    0.    0.    0.444 0.    0.    0.259 0.092],0.3933333333333333,0.5,0.6744444444444444,116.295,39.92,700294866
119,119,POI_10258579111006849124,[0.101 0.    0.452 0.448],[0.101 0.    0.452 0.    0.448],[0.033 0.067 0.    0.    0.    0.452 0.    0.    0.386 0.061],0.5326666666666666,0.624375,0.7094444444444444,116.3,39.825,701036237
120,120,POI_102587342879129413,[0.038 0.    0.649 0.313],[0.038 0.    0.649 0.    0.313],[0.003 0.035 0.    0.    0.    0.649 0.    0.    0.295 0.018],0.616,0.7024999999999999,0.8266666666666667,116.43,39.905,700850798
121,121,POI_10261468824364673210,[0.344 0.    0.185 0.471],[0.344 0.    0.185 0.    0.471],[0.    0.344 0.    0.    0.    0.185 0.    0.    0.471 0.   ],0.4199999999999999,0.5187499999999998,0.7777777777777778,116.47,40.13,700487566
122,122,POI_1026220393238474777,[0.035 0.    0.705 0.259],[0.035 0.    0.705 0.    0.259],[0.    0.035 0.    0.    0.    0.705 0.    0.    0.222 0.037],0.6193333333333333,0.7056249999999998,0.8083333333333332,116.605,39.92,700223202
123,123,POI_10263185435828795180,[0.291 0.    0.507 0.202],[0.291 0.    0.507 0.    0.202],[0.004 0.287 0.    0.    0.    0.507 0.    0.    0.193 0.009],0.3973333333333333,0.5,0.7633333333333332,116.415,40.03,700972167
124,124,POI_10264136179358510255,[0.085 0.    0.787 0.128],[0.085 0.    0.787 0.    0.128],[0.    0.085 0.    0.    0.    0.787 0.    0.    0.078 0.05 ],0.7159999999999999,0.7337499999999999,0.7633333333333334,116.235,40.035,700894132
125,125,POI_1026426764220443516,[0.786 0.    0.183 0.031],[0.786 0.    0.183 0.    0.031],[0.    0.786 0.    0.    0.    0.183 0.    0.    0.031 0.   ],0.7146666666666667,0.7325,0.8544444444444445,116.23,39.865,700304217
126,126,POI_10265925374752164810,[0.067 0.    0.933 0.   ],[0.067 0.    0.933 0.    0.   ],[0.    0.067 0.    0.    0.    0.933 0.    0.    0.    0.   ],0.9106666666666668,0.91625,0.9255555555555556,116.645,39.985,701146191
127,127,POI_10268139035826461686,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0,1.0000000000000002,116.26,40.055,701249486
128,128,POI_10269055597894421780,[0.031 0.    0.938 0.031],[0.031 0.    0.937 0.    0.031],[0.    0.031 0.    0.    0.    0.937 0.    0.    0.031 0.   ],0.9173333333333334,0.921875,0.9305555555555556,116.105,39.725,None
129,129,POI_10271109083047441088,[0.483 0.    0.276 0.241],[0.483 0.    0.276 0.    0.241],[0.    0.483 0.    0.    0.    0.276 0.    0.    0.241 0.   ],0.3453333333333333,0.4999999999999999,0.7777777777777778,116.21,39.765,700305404
130,130,POI_10281742061278610281,[0.012 0.    0.867 0.12 ],[0.012 0.    0.867 0.    0.12 ],[0.012 0.    0.    0.    0.    0.867 0.    0.    0.108 0.012],0.8233333333333333,0.8343750000000001,0.8616666666666667,116.505,39.985,700492860
131,131,POI_10282966115632650179,[0.8 0.  0.2 0. ],[0.8 0.  0.2 0.  0. ],[0.6 0.2 0.  0.  0.  0.2 0.  0.  0.  0. ],0.7333333333333334,0.7499999999999999,0.7777777777777779,116.645,40.06,700445246
132,132,POI_10283640445312983930,[0.25 0.   0.25 0.5 ],[0.25 0.   0.25 0.   0.5 ],[0.   0.25 0.   0.   0.   0.25 0.   0.   0.5  0.  ],0.3333333333333333,0.5,0.7777777777777778,116.125,39.94,None
133,133,POI_10283718300101086706,[0.167 0.    0.666 0.167],[0.167 0.    0.666 0.    0.167],[0.028 0.139 0.    0.    0.    0.666 0.    0.    0.164 0.003],0.5546666666666666,0.5825,0.7433333333333334,116.35,39.985,700003878
134,134,POI_10284283561457396907,[0.198 0.    0.214 0.587],[0.198 0.    0.214 0.    0.587],[0.07  0.128 0.    0.    0.    0.214 0.    0.    0.587 0.   ],0.4499999999999999,0.501875,0.6994444444444445,116.435,39.765,700342305
135,135,POI_10285396499500673103,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.545,40.12,700903059
136,136,POI_10287367916477834597,[0.186 0.    0.633 0.181],[0.186 0.    0.633 0.    0.181],[0.093 0.094 0.    0.    0.    0.633 0.    0.    0.18  0.001],0.5106666666666667,0.54125,0.6805555555555556,116.445,39.805,700020335
137,137,POI_10290845949636563884,[0.636 0.    0.227 0.136],[0.636 0.    0.227 0.    0.136],[0.045 0.591 0.    0.    0.    0.227 0.    0.    0.136 0.   ],0.5153333333333333,0.579375,0.7272222222222223,116.22,39.885,701029532
138,138,POI_10293021931539388852,[0.11  0.    0.701 0.189],[0.11  0.    0.701 0.    0.189],[0.012 0.098 0.    0.    0.    0.701 0.    0.    0.181 0.008],0.6013333333333333,0.6262499999999999,0.7577777777777778,116.41,39.925,700116335
139,139,POI_10294103918180975671,[0.029 0.    0.726 0.245],[0.029 0.    0.726 0.    0.245],[0.011 0.018 0.    0.    0.    0.726 0.    0.    0.243 0.002],0.6346666666666666,0.7137499999999999,0.8544444444444445,116.445,39.95,700707977
140,140,POI_10295249504219029251,[0.142 0.    0.718 0.14 ],[0.142 0.    0.718 0.    0.14 ],[0.039 0.103 0.    0.    0.    0.718 0.    0.    0.138 0.002],0.624,0.6475,0.7322222222222222,116.41,40.085,701189584
141,141,POI_10299115076349881790,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.675,39.84,None
142,142,POI_10300539099665769752,[0.   0.   0.75 0.25],[0.   0.   0.75 0.   0.25],[0.   0.   0.   0.   0.   0.75 0.   0.   0.25 0.  ],0.6666666666666666,0.7500000000000001,0.888888888888889,116.55,40.025,700791970
143,143,POI_10303992785614404064,[0.  0.  0.5 0.5],[0.  0.  0.5 0.  0.5],[0.  0.  0.  0.  0.  0.5 0.  0.  0.5 0. ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.665,39.915,None
144,144,POI_10305879229903821466,[0.018 0.    0.965 0.018],[0.018 0.    0.965 0.    0.018],[0.    0.018 0.    0.    0.    0.965 0.    0.    0.018 0.   ],0.9526666666666668,0.9556249999999996,0.9605555555555556,116.51,40.095,701232759
145,145,POI_1030600811120816555,[0.058 0.    0.895 0.047],[0.058 0.    0.895 0.    0.047],[0.    0.058 0.    0.    0.    0.895 0.    0.    0.047 0.   ],0.86,0.86875,0.8833333333333333,116.565,39.985,700888797
146,146,POI_10310566258723479661,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.6,39.935,700715094
147,147,POI_10310812573951116029,[0.075 0.    0.63  0.295],[0.075 0.    0.63  0.    0.295],[0.    0.075 0.    0.    0.    0.63  0.    0.    0.295 0.   ],0.5666666666666665,0.65625,0.8055555555555556,116.525,40.015,700218211
148,148,POI_10316005403113204064,[0.   0.   0.17 0.83],[0.   0.   0.17 0.   0.83],[0.    0.    0.    0.    0.    0.17  0.    0.    0.094 0.736],0.7733333333333333,0.7875,0.7844444444444444,116.27,39.84,700886750
149,149,POI_10324806555172707932,[0.041 0.    0.796 0.163],[0.041 0.    0.796 0.    0.163],[0.    0.041 0.    0.    0.    0.796 0.    0.    0.162 0.001],0.7279999999999999,0.7449999999999999,0.8422222222222222,116.265,39.865,700564024
150,150,POI_10325541569497471107,[0.    0.    0.176 0.824],[0.    0.    0.176 0.    0.824],[0.    0.    0.    0.    0.    0.176 0.    0.    0.824 0.   ],0.7653333333333334,0.7799999999999999,0.888888888888889,116.455,39.79,701128649
151,151,POI_10334533888352452437,[0.05  0.    0.191 0.76 ],[0.05  0.    0.191 0.    0.76 ],[0.011 0.039 0.    0.    0.    0.191 0.    0.    0.76  0.   ],0.6793333333333335,0.6993750000000001,0.833888888888889,116.235,39.92,701243277
152,152,POI_10335438955356092588,[0.28  0.    0.637 0.083],[0.28  0.    0.637 0.    0.083],[0.008 0.272 0.    0.    0.    0.637 0.    0.    0.078 0.005],0.556,0.64625,0.7877777777777777,116.505,39.84,700306312
153,153,POI_1033558940892146245,[0.052 0.    0.511 0.437],[0.052 0.    0.511 0.    0.437],[0.019 0.033 0.    0.    0.    0.511 0.    0.    0.437 0.   ],0.5973333333333334,0.685,0.8311111111111112,116.485,39.755,700071241
154,154,POI_10336221573916919953,[0.111 0.    0.556 0.333],[0.111 0.    0.556 0.    0.333],[0.111 0.    0.    0.    0.    0.556 0.    0.    0.333 0.   ],0.5186666666666667,0.61125,0.7777777777777778,116.46,39.77,700900698
155,155,POI_10339525865708781614,[0.238 0.    0.278 0.484],[0.238 0.    0.278 0.    0.484],[0.019 0.218 0.    0.    0.    0.278 0.    0.    0.484 0.   ],0.3493333333333333,0.5,0.7561111111111112,116.31,40.05,701070079
156,156,POI_10340458924817978403,[0.273 0.    0.589 0.138],[0.273 0.    0.589 0.    0.138],[0.025 0.248 0.    0.    0.    0.589 0.    0.    0.138 0.   ],0.4826666666666666,0.5774999999999999,0.75,116.38,39.93,701139560
157,157,POI_10343749896901524779,[0.208 0.    0.511 0.28 ],[0.208 0.    0.511 0.    0.28 ],[0.001 0.208 0.    0.    0.    0.511 0.    0.    0.237 0.044],0.3886666666666667,0.499375,0.7283333333333334,116.415,40.035,700467250
158,158,POI_10344328062802728139,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.67,39.95,None
159,159,POI_1034497851412120476,[0.367 0.    0.193 0.44 ],[0.367 0.    0.193 0.    0.44 ],[0.312 0.055 0.    0.    0.    0.193 0.    0.    0.431 0.009],0.4093333333333333,0.50875,0.7066666666666667,116.285,39.965,700466218
160,160,POI_10346441145453523699,[0.03  0.    0.417 0.553],[0.03  0.    0.417 0.    0.553],[0.021 0.009 0.    0.    0.    0.417 0.    0.    0.528 0.026],0.6266666666666667,0.7124999999999999,0.8272222222222223,116.345,39.73,700606534
161,161,POI_1034702173656033558,[0.512 0.    0.352 0.137],[0.512 0.    0.352 0.    0.137],[0.478 0.034 0.    0.    0.    0.352 0.    0.    0.135 0.002],0.4846666666666666,0.5793749999999999,0.7383333333333334,116.37,39.99,700616414
162,162,POI_10349214056411607189,[0.375 0.    0.375 0.25 ],[0.375 0.    0.375 0.    0.25 ],[0.    0.375 0.    0.    0.    0.375 0.    0.    0.25  0.   ],0.3333333333333333,0.5,0.7777777777777777,116.285,39.985,700411950
163,163,POI_10353555680781975801,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.48,40.025,700756141
164,164,POI_10356937301203598885,[0.166 0.    0.518 0.317],[0.166 0.    0.518 0.    0.317],[0.014 0.151 0.    0.    0.    0.518 0.    0.    0.305 0.012],0.446,0.543125,0.7488888888888889,116.18,39.91,700894355
165,165,POI_10360712144676620055,[0.19  0.    0.475 0.336],[0.19  0.    0.475 0.    0.336],[0.053 0.137 0.    0.    0.    0.475 0.    0.    0.276 0.059],0.414,0.513125,0.6533333333333333,116.51,39.93,700914840
166,166,POI_10362578481149111710,[0.   0.   0.99 0.01],[0.   0.   0.99 0.   0.01],[0.   0.   0.   0.   0.   0.99 0.   0.   0.01 0.  ],0.9866666666666668,0.9874999999999998,0.9888888888888888,116.31,40.11,700883499
167,167,POI_10364936283315299273,[0.218 0.    0.457 0.326],[0.218 0.    0.457 0.    0.326],[0.014 0.204 0.    0.    0.    0.457 0.    0.    0.321 0.005],0.3766666666666667,0.500625,0.7572222222222224,116.41,39.985,700115097
168,168,POI_10365251874201085820,[0.037 0.    0.026 0.938],[0.037 0.    0.026 0.    0.938],[0.011 0.026 0.    0.    0.    0.026 0.    0.    0.938 0.   ],0.9166666666666666,0.921875,0.9305555555555556,116.27,39.97,701052895
169,169,POI_10368444195979426820,[0.02  0.    0.908 0.071],[0.02  0.    0.908 0.    0.071],[0.    0.02  0.    0.    0.    0.908 0.    0.    0.071 0.   ],0.878,0.885625,0.8983333333333333,116.315,39.76,700283484
170,170,POI_1037026297003829417,[0.265 0.    0.488 0.247],[0.265 0.    0.488 0.    0.247],[0.074 0.191 0.    0.    0.    0.488 0.    0.    0.247 0.   ],0.3373333333333333,0.4999999999999999,0.6955555555555556,116.37,39.96,700086217
171,171,POI_10371573390827993179,[0.183 0.    0.411 0.406],[0.183 0.    0.411 0.    0.406],[0.014 0.169 0.    0.    0.    0.411 0.    0.    0.334 0.072],0.4226666666666667,0.52125,0.6822222222222222,116.42,39.845,700873292
172,172,POI_1037465668934428995,[0.132 0.    0.623 0.245],[0.132 0.    0.623 0.    0.245],[0.026 0.106 0.    0.    0.    0.623 0.    0.    0.244 0.   ],0.4973333333333333,0.585,0.7483333333333333,116.335,39.96,700269116
173,173,POI_10378530338621958148,[0.397 0.    0.301 0.301],[0.397 0.    0.301 0.    0.301],[0.    0.397 0.    0.    0.    0.301 0.    0.    0.301 0.   ],0.3326666666666666,0.4993749999999999,0.7772222222222223,116.365,39.87,700260473
174,174,POI_10382585215924011364,[0.179 0.    0.436 0.385],[0.179 0.    0.436 0.    0.385],[0.071 0.108 0.    0.    0.    0.436 0.    0.    0.384 0.001],0.428,0.52625,0.6977777777777777,116.305,40.1,701061564
175,175,POI_10384354555390312518,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.415,39.76,701007402
176,176,POI_10388195671451732523,[0.055 0.    0.213 0.732],[0.055 0.    0.213 0.    0.732],[0.    0.055 0.    0.    0.    0.213 0.    0.    0.729 0.003],0.6426666666666666,0.68125,0.8244444444444444,116.12,39.725,None
177,177,POI_10397118704090080066,[0.444 0.    0.333 0.222],[0.444 0.    0.333 0.    0.222],[0.    0.444 0.    0.    0.    0.333 0.    0.    0.222 0.   ],0.37,0.4993749999999999,0.7772222222222223,116.63,39.935,700874514
178,178,POI_10397297811324567413,[0.152 0.    0.59  0.258],[0.152 0.    0.59  0.    0.258],[0.066 0.086 0.    0.    0.    0.59  0.    0.    0.256 0.003],0.4639999999999999,0.56,0.7172222222222222,116.18,39.925,700058201
179,179,POI_10397693248734185334,[0.241 0.    0.512 0.247],[0.241 0.    0.512 0.    0.247],[0.052 0.189 0.    0.    0.    0.512 0.    0.    0.164 0.083],0.3493333333333333,0.4999999999999999,0.6277777777777777,116.315,39.965,700358738
180,180,POI_10398762110588980249,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.44,40.14,700169292
181,181,POI_1040250227002367041,[0.115 0.    0.615 0.27 ],[0.115 0.    0.615 0.    0.27 ],[0.    0.115 0.    0.    0.    0.615 0.    0.    0.27  0.   ],0.5133333333333333,0.60625,0.7777777777777777,116.365,40.055,700148527
182,182,POI_10403015205644813826,[0.365 0.    0.286 0.349],[0.365 0.    0.286 0.    0.349],[0.127 0.238 0.    0.    0.    0.286 0.    0.    0.349 0.   ],0.3333333333333333,0.5,0.6666666666666666,116.36,39.79,700906754
183,183,POI_10403650570012805085,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.61,39.8,700358280
184,184,POI_10403954708042780814,[0.236 0.    0.469 0.295],[0.236 0.    0.469 0.    0.295],[0.023 0.213 0.    0.    0.    0.469 0.    0.    0.26  0.035],0.352,0.4999999999999999,0.7133333333333334,116.455,39.86,701154436
185,185,POI_10404333751125492693,[0.032 0.    0.812 0.155],[0.032 0.    0.812 0.    0.155],[0.    0.032 0.    0.    0.    0.812 0.    0.    0.006 0.15 ],0.75,0.765625,0.8466666666666667,116.675,39.985,None
186,186,POI_10406931635695000387,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0,1.0000000000000002,116.49,40.09,701013066
187,187,POI_10410948693987826367,[0.06  0.    0.697 0.243],[0.06  0.    0.697 0.    0.243],[0.009 0.051 0.    0.    0.    0.697 0.    0.    0.243 0.   ],0.596,0.6749999999999998,0.8222222222222223,116.15,39.72,700522185
188,188,POI_10411049170955529853,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.575,40.025,None
189,189,POI_10412240164374654371,[0.037 0.    0.925 0.037],[0.037 0.    0.925 0.    0.037],[0.    0.037 0.    0.    0.    0.925 0.    0.    0.028 0.009],0.9006666666666666,0.906875,0.9172222222222222,116.27,40.165,700676159
190,190,POI_10416115854622548373,[0.39  0.    0.491 0.119],[0.39  0.    0.491 0.    0.119],[0.116 0.274 0.    0.    0.    0.491 0.    0.    0.112 0.007],0.508,0.60125,0.6588888888888889,116.25,39.855,700455950
191,191,POI_10420629921931955563,[0.035 0.    0.737 0.228],[0.035 0.    0.737 0.    0.228],[0.022 0.013 0.    0.    0.    0.737 0.    0.    0.18  0.048],0.6493333333333333,0.7062499999999999,0.7966666666666667,116.59,39.915,700539927
192,192,POI_10426051366821539305,[0.183 0.    0.659 0.158],[0.183 0.    0.659 0.    0.158],[0.169 0.013 0.    0.    0.    0.659 0.    0.    0.157 0.001],0.5453333333333333,0.5737500000000001,0.7616666666666666,116.335,39.805,700116888
193,193,POI_10427455404138765863,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.435,40.095,701154178
194,194,POI_10428499594824324587,[0.214 0.    0.667 0.12 ],[0.214 0.    0.667 0.    0.12 ],[0.034 0.179 0.    0.    0.    0.667 0.    0.    0.12  0.   ],0.5553333333333333,0.600625,0.74,116.27,40.115,700248617
195,195,POI_10430393164380196407,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.58,39.875,700234214
196,196,POI_10431965573099044721,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.6,39.945,700703947
197,197,POI_10434578521712298252,[0.    0.    0.636 0.364],[0.    0.    0.636 0.    0.364],[0.    0.    0.    0.    0.    0.636 0.    0.    0.364 0.   ],0.6666666666666666,0.7499999999999999,0.8888888888888891,116.23,39.97,700709291
198,198,POI_10434731889518112492,[0.078 0.    0.519 0.404],[0.078 0.    0.519 0.    0.404],[0.013 0.065 0.    0.    0.    0.519 0.    0.    0.403 0.001],0.5633333333333334,0.653125,0.8016666666666667,116.295,40.095,701242307
199,199,POI_10437416093409633077,[0.184 0.    0.465 0.35 ],[0.184 0.    0.465 0.    0.35 ],[0.042 0.143 0.    0.    0.    0.465 0.    0.    0.275 0.076],0.4206666666666667,0.5193749999999999,0.6472222222222223,116.425,39.905,700430054
200,200,POI_10442168799450175202,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.255,39.825,701099788
201,201,POI_10443777870267601036,[0.207 0.    0.428 0.365],[0.207 0.    0.428 0.    0.365],[0.164 0.043 0.    0.    0.    0.428 0.    0.    0.357 0.008],0.3906666666666667,0.5,0.7211111111111111,116.36,40.01,701260739
202,202,POI_10444456838177336917,[0.181 0.    0.778 0.042],[0.181 0.    0.778 0.    0.042],[0.    0.181 0.    0.    0.    0.778 0.    0.    0.042 0.   ],0.7033333333333333,0.7218749999999999,0.8427777777777778,116.495,39.775,701007104
203,203,POI_10445318735874099174,[0.377 0.    0.459 0.165],[0.377 0.    0.459 0.    0.165],[0.    0.377 0.    0.    0.    0.459 0.    0.    0.164 0.001],0.4473333333333333,0.544375,0.7772222222222223,116.28,39.92,700339233
204,204,POI_10446106393985447013,[0.391 0.    0.609 0.   ],[0.391 0.    0.609 0.    0.   ],[0.043 0.348 0.    0.    0.    0.609 0.    0.    0.    0.   ],0.6666666666666666,0.7499999999999999,0.8411111111111113,116.535,39.795,700294501
205,205,POI_10452160169310732543,[0.01  0.    0.577 0.413],[0.01  0.    0.577 0.    0.413],[0.    0.01  0.    0.    0.    0.577 0.    0.    0.413 0.   ],0.6533333333333333,0.7374999999999998,0.8777777777777777,116.675,39.855,None
206,206,POI_10457359777154790655,[0.    0.    0.667 0.333],[0.    0.    0.667 0.    0.333],[0.    0.    0.    0.    0.    0.667 0.    0.    0.333 0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.565,40.13,700366536
207,207,POI_10460780511346448643,[0.036 0.    0.623 0.342],[0.036 0.    0.623 0.    0.342],[0.004 0.032 0.    0.    0.    0.623 0.    0.    0.341 0.001],0.6193333333333334,0.705625,0.8483333333333333,116.36,39.985,701043829
208,208,POI_1046130596930305140,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.61,39.84,700490719
209,209,POI_10461965412021827409,[0.04  0.    0.887 0.073],[0.04  0.    0.887 0.    0.073],[0.026 0.013 0.    0.    0.    0.887 0.    0.    0.046 0.026],0.8493333333333334,0.85875,0.8755555555555555,116.565,39.925,700085208
210,210,POI_10463698703918158924,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.155,40.095,700776793
211,211,POI_10463839202009693628,[0.701 0.    0.182 0.117],[0.701 0.    0.182 0.    0.117],[0.    0.701 0.    0.    0.    0.182 0.    0.    0.104 0.013],0.6013333333333333,0.6262499999999999,0.7633333333333332,116.55,40.06,700449705
212,212,POI_10464416602576915514,[0.112 0.    0.622 0.265],[0.112 0.    0.622 0.    0.265],[0.112 0.    0.    0.    0.    0.622 0.    0.    0.265 0.   ],0.5166666666666667,0.6093749999999999,0.7772222222222224,116.425,40.105,701050807
213,213,POI_10466476667357169514,[0.06 0.   0.03 0.91],[0.06 0.   0.03 0.   0.91],[0.   0.06 0.   0.   0.   0.03 0.   0.   0.91 0.  ],0.88,0.8875,0.9,116.59,40.125,700111548
214,214,POI_10474943420036626806,[0.011 0.    0.746 0.243],[0.011 0.    0.746 0.    0.243],[0.008 0.003 0.    0.    0.    0.746 0.    0.    0.243 0.   ],0.6613333333333333,0.73625,0.8766666666666667,116.2,39.89,701070535
215,215,POI_10476435235888437270,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.235,40.04,700609588
216,216,POI_1047946399782980529,[0.    0.    0.833 0.167],[0.    0.    0.833 0.    0.167],[0.    0.    0.    0.    0.    0.833 0.    0.    0.167 0.   ],0.7773333333333333,0.7912499999999998,0.8888888888888888,116.45,40.05,None
